"Mason McHorse","Houston","2020-11-12T06:25:25Z",38,0
"Geraldo","Houston","2020-11-12T06:25:25Z",39,0
"eoty","Houston","2020-11-12T06:25:25Z",40,0
"Holy Toledo","Houston","2020-11-12T06:25:25Z",41,0
"Ronald Klain","Houston","2020-11-12T06:25:25Z",42,0
"W. Michigan","Houston","2020-11-12T06:25:25Z",43,15052
"No PS5","Houston","2020-11-12T06:25:25Z",44,31879
"Best Jeanist","Houston","2020-11-12T06:25:25Z",45,0
"Fatima","Houston","2020-11-12T06:25:25Z",46,27373
"Chris Stapleton","Houston","2020-11-12T06:25:25Z",47,0
"Vern","Houston","2020-11-12T06:25:25Z",48,0
"D'Angelo","Houston","2020-11-12T06:25:25Z",49,0
"Clint Black","Houston","2020-11-12T06:25:25Z",50,0
"Walmart","Philadelphia","2020-11-13T01:08:22Z",1,181085
"Dearra","Philadelphia","2020-11-13T01:08:22Z",2,57952
"New Philadelphia","Philadelphia","2020-11-13T01:08:22Z",3,22312
"#Supernatural","Philadelphia","2020-11-13T01:08:22Z",4,13274
"#Station19","Philadelphia","2020-11-13T01:08:22Z",5,0
"Titans","Philadelphia","2020-11-13T01:08:22Z",6,39780
"Friday the 13th","Philadelphia","2020-11-13T01:08:22Z",7,83798
"Puerto Rico","Philadelphia","2020-11-13T01:08:22Z",8,43647
"Ivy League","Philadelphia","2020-11-13T01:08:22Z",9,0
"Zuckerberg","Philadelphia","2020-11-13T01:08:22Z",10,43334
"Cold War","Philadelphia","2020-11-13T01:08:22Z",11,75379
"greys anatomy","Philadelphia","2020-11-13T01:08:22Z",12,15358
"Scotland","Philadelphia","2020-11-13T01:08:22Z",13,180358
"Manchin","Philadelphia","2020-11-13T01:08:22Z",14,26129
"Sony","Philadelphia","2020-11-13T01:08:22Z",15,86765
"#USMNT","Philadelphia","2020-11-13T01:08:22Z",16,0
"Megan","Philadelphia","2020-11-13T01:08:22Z",17,50656
"#COVID","Philadelphia","2020-11-13T01:08:22Z",18,53021
"Tiger","Philadelphia","2020-11-13T01:08:22Z",19,76836
"#ThursdayThoughts","Philadelphia","2020-11-13T01:08:22Z",20,54595
"Colts","Philadelphia","2020-11-13T01:08:22Z",21,20151
"Freddie Freeman","Philadelphia","2020-11-13T01:08:22Z",22,0
"NL MVP","Philadelphia","2020-11-13T01:08:22Z",23,0
"Rand Paul","Philadelphia","2020-11-13T01:08:22Z",24,11124
"Abreu","Philadelphia","2020-11-13T01:08:22Z",25,19536
"Ryan Tepera","Philadelphia","2020-11-13T01:08:22Z",26,0
"Mikey Williams","Philadelphia","2020-11-13T01:08:22Z",27,0
"Big Sur","Philadelphia","2020-11-13T01:08:22Z",28,19429
"Mark Cuban","Philadelphia","2020-11-13T01:08:22Z",29,0
"Holy Ground","Philadelphia","2020-11-13T01:08:22Z",30,32429
"CISA","Philadelphia","2020-11-13T01:08:22Z",31,51285
"Thursday Night Football","Philadelphia","2020-11-13T01:08:22Z",32,0
"Christen","Philadelphia","2020-11-13T01:08:22Z",33,0
"PlayStation","Philadelphia","2020-11-13T01:08:22Z",34,335637
"Demar","Philadelphia","2020-11-13T01:08:22Z",35,16598
"The PS5","Philadelphia","2020-11-13T01:08:22Z",36,322278
"Tobin Heath","Philadelphia","2020-11-13T01:08:22Z",37,0
"DeRozan","Philadelphia","2020-11-13T01:08:22Z",38,15736
"Cleo","Philadelphia","2020-11-13T01:08:22Z",39,18488
"Dianne","Philadelphia","2020-11-13T01:08:22Z",40,0
"Unus Annus","Philadelphia","2020-11-13T01:08:22Z",41,19630
"Mayorkun","Philadelphia","2020-11-13T01:08:22Z",42,21632
"Future and Uzi","Philadelphia","2020-11-13T01:08:22Z",43,0
"Miles Morales","Philadelphia","2020-11-13T01:08:22Z",44,40978
"Astro's Playroom","Philadelphia","2020-11-13T01:08:22Z",45,0
"Jose Ramirez","Philadelphia","2020-11-13T01:08:22Z",46,0
"Deutsche Bank","Philadelphia","2020-11-13T01:08:22Z",47,27704
"ken walker","Philadelphia","2020-11-13T01:08:22Z",48,0
"Kemba","Philadelphia","2020-11-13T01:08:22Z",49,0
"Pico","Philadelphia","2020-11-13T01:08:22Z",50,21221
"#YouTubeDOWN","Philadelphia","2020-11-12T01:44:25Z",1,217067
"Harden","Philadelphia","2020-11-12T01:44:25Z",2,41671
"Alaska","Philadelphia","2020-11-12T01:44:25Z",3,206487
"#TheMaskedSinger","Philadelphia","2020-11-12T01:44:25Z",4,0
"#AEWDynamite","Philadelphia","2020-11-12T01:44:25Z",5,14832
"Journey Brown","Philadelphia","2020-11-12T01:44:25Z",6,0
"#CMAawards","Philadelphia","2020-11-12T01:44:25Z",7,15131
"#BTSMusicInnovator","Philadelphia","2020-11-12T01:44:25Z",8,96756
"Cy Young","Philadelphia","2020-11-12T01:44:25Z",9,23367
"Mississippi","Philadelphia","2020-11-12T01:44:25Z",10,38405
"Lakers","Philadelphia","2020-11-12T01:44:25Z",11,27385
"Clippers","Philadelphia","2020-11-12T01:44:25Z",12,16011
"WWII","Philadelphia","2020-11-12T01:44:25Z",13,37907
"Vietnam","Philadelphia","2020-11-12T01:44:25Z",14,46717
"Westbrook","Philadelphia","2020-11-12T01:44:25Z",15,46958
"Russ","Philadelphia","2020-11-12T01:44:25Z",16,27552
"Ron Klain","Philadelphia","2020-11-12T01:44:25Z",17,28693
"SNKRS","Philadelphia","2020-11-12T01:44:25Z",18,0
"Leon Ruff","Philadelphia","2020-11-12T01:44:25Z",19,0
"Rockets","Philadelphia","2020-11-12T01:44:25Z",20,41795
"Clint Black","Philadelphia","2020-11-12T01:44:25Z",21,0
"Toobin","Philadelphia","2020-11-12T01:44:25Z",22,23439
"My YouTube","Philadelphia","2020-11-12T01:44:25Z",23,175799
"Chief of Staff","Philadelphia","2020-11-12T01:44:25Z",24,80229
"RIP MO3","Philadelphia","2020-11-12T01:44:25Z",25,31251
"Sonny Gray","Philadelphia","2020-11-12T01:44:25Z",26,0
"Karl Rove","Philadelphia","2020-11-12T01:44:25Z",27,0
"Bauer","Philadelphia","2020-11-12T01:44:25Z",28,21592
"YouTubeTV","Philadelphia","2020-11-12T01:44:25Z",29,115202
"DeWine","Philadelphia","2020-11-12T01:44:25Z",30,12050
"Kawhi","Philadelphia","2020-11-12T01:44:25Z",31,0
"Gargano","Philadelphia","2020-11-12T01:44:25Z",32,0
"Charlie Daniels","Philadelphia","2020-11-12T01:44:25Z",33,0
"RIP YouTube","Philadelphia","2020-11-12T01:44:25Z",34,0
"CMAs","Philadelphia","2020-11-12T01:44:25Z",35,0
"Ticketmaster","Philadelphia","2020-11-12T01:44:25Z",36,32393
"Them 11s","Philadelphia","2020-11-12T01:44:25Z",37,0
"Lisa Hartman Black","Philadelphia","2020-11-12T01:44:25Z",38,0
"Brian Cage","Philadelphia","2020-11-12T01:44:25Z",39,0
"kibum","Philadelphia","2020-11-12T01:44:25Z",40,11297
"Giannis","Philadelphia","2020-11-12T01:44:25Z",41,0
"Reds","Philadelphia","2020-11-12T01:44:25Z",42,20708
"Matt Sydal","Philadelphia","2020-11-12T01:44:25Z",43,0
"Bieber","Philadelphia","2020-11-12T01:44:25Z",44,437351
"Knick","Philadelphia","2020-11-12T01:44:25Z",45,0
"With YouTube","Philadelphia","2020-11-12T01:44:25Z",46,207259
"#ChicagoMed","Philadelphia","2020-11-12T01:44:25Z",47,0
"#WeAre","Philadelphia","2020-11-12T01:44:25Z",48,0
"#TrumpIsPathetic","Philadelphia","2020-11-12T01:44:25Z",49,17132
"#AMAs","Philadelphia","2020-11-12T01:44:25Z",50,2348832
"Best Buy","Houston","2020-11-12T16:09:43Z",1,34876
"#WeLostTheSummer","Houston","2020-11-12T16:09:43Z",2,162798
"#ThursdayThoughts","Houston","2020-11-12T16:09:43Z",3,36077
"#themasters","Houston","2020-11-12T16:09:43Z",4,33563
"YOUNGJAE","Houston","2020-11-12T16:09:43Z",5,36222
"Happy Founders","Houston","2020-11-12T16:09:43Z",6,0
"Cold War","Houston","2020-11-12T16:09:43Z",7,40370
"The PS5","Houston","2020-11-12T16:09:43Z",8,164895
"Denzel","Houston","2020-11-12T16:09:43Z",9,11057
"FedEx","Houston","2020-11-12T16:09:43Z",10,0
"Spain","Houston","2020-11-12T16:09:43Z",11,66786
"SNKRS","Houston","2020-11-12T16:09:43Z",12,13144
"greys anatomy","Houston","2020-11-12T16:09:43Z",13,12759
"Happy Anniversary","Houston","2020-11-12T16:09:43Z",14,32852
"Dominion","Houston","2020-11-12T16:09:43Z",15,594403
"Chris Brown","Houston","2020-11-12T16:09:43Z",16,24490
"Sony","Houston","2020-11-12T16:09:43Z",17,67409
"Doctors Without Borders","Houston","2020-11-12T16:09:43Z",18,15488
"#7DaysBEforeBE","Houston","2020-11-12T16:09:43Z",19,113544
"Big Jim","Houston","2020-11-12T16:09:43Z",20,27144
"Chachi","Houston","2020-11-12T16:09:43Z",21,0
"#SchlarmanStrong","Houston","2020-11-12T16:09:43Z",22,0
"Staten Island","Houston","2020-11-12T16:09:43Z",23,10013
"Too Deep For The Intro","Houston","2020-11-12T16:09:43Z",24,0
"Jurassic Park","Houston","2020-11-12T16:09:43Z",25,0
"New Philadelphia","Houston","2020-11-12T16:09:43Z",26,0
"Naples","Houston","2020-11-12T16:09:43Z",27,13890
"Between Two Ferns","Houston","2020-11-12T16:09:43Z",28,0
"Yadi","Houston","2020-11-12T16:09:43Z",29,0
"Kroos","Houston","2020-11-12T16:09:43Z",30,23608
"Leta Powell Drake","Houston","2020-11-12T16:09:43Z",31,10501
"Rawlings","Houston","2020-11-12T16:09:43Z",32,73622
"Tomorrow is Friday the 13th","Houston","2020-11-12T16:09:43Z",33,0
"Molina","Houston","2020-11-12T16:09:43Z",34,13735
"DO SOMETHING","Houston","2020-11-12T16:09:43Z",35,209526
"Jiminy Glick","Houston","2020-11-12T16:09:43Z",36,0
"Mason McHorse","Houston","2020-11-12T16:09:43Z",37,0
"olivia hye","Houston","2020-11-12T16:09:43Z",38,14613
"PlayStation 5","Houston","2020-11-12T16:09:43Z",39,60100
"Friday Eve","Houston","2020-11-12T16:09:43Z",40,0
"Kyler","Houston","2020-11-12T16:09:43Z",41,0
"Jim Justice","Houston","2020-11-12T16:09:43Z",42,0
"Lake Placid","Houston","2020-11-12T16:09:43Z",43,0
"Dinosaur","Houston","2020-11-12T16:09:43Z",44,11979
"Sigma Gamma Rho","Houston","2020-11-12T16:09:43Z",45,0
"Neil Young","Houston","2020-11-12T16:09:43Z",46,0
"2face","Houston","2020-11-12T16:09:43Z",47,0
"Sinai","Houston","2020-11-12T16:09:43Z",48,0
"He's 74","Houston","2020-11-12T16:09:43Z",49,0
"Baio","Houston","2020-11-12T16:09:43Z",50,0
"#RHOSLC","Philadelphia","2020-11-12T03:35:20Z",1,0
"#YouTubeDOWN","Philadelphia","2020-11-12T03:35:20Z",2,241291
"#AEWDynamite","Philadelphia","2020-11-12T03:35:20Z",3,32321
"Westbrook","Philadelphia","2020-11-12T03:35:20Z",4,57762
"Russ","Philadelphia","2020-11-12T03:35:20Z",5,32331
"#CMAawards","Philadelphia","2020-11-12T03:35:20Z",6,33168
"#TheMaskedSinger","Philadelphia","2020-11-12T03:35:20Z",7,0
"James Harden","Philadelphia","2020-11-12T03:35:20Z",8,17810
"journey brown","Philadelphia","2020-11-12T03:35:20Z",9,0
"Ron Klain","Philadelphia","2020-11-12T03:35:20Z",10,55025
"Knicks","Philadelphia","2020-11-12T03:35:20Z",11,19603
"Cy Young","Philadelphia","2020-11-12T03:35:20Z",12,26697
"Embiid","Philadelphia","2020-11-12T03:35:20Z",13,0
"Mississippi","Philadelphia","2020-11-12T03:35:20Z",14,44180
"Lakers","Philadelphia","2020-11-12T03:35:20Z",15,28328
"Karl Rove","Philadelphia","2020-11-12T03:35:20Z",16,12522
"Rockets","Philadelphia","2020-11-12T03:35:20Z",17,49562
"Charley Pride","Philadelphia","2020-11-12T03:35:20Z",18,0
"Nestor","Philadelphia","2020-11-12T03:35:20Z",19,23232
"Toobin","Philadelphia","2020-11-12T03:35:20Z",20,29925
"CMAs","Philadelphia","2020-11-12T03:35:20Z",21,0
"SNKRS","Philadelphia","2020-11-12T03:35:20Z",22,10820
"Clint Black","Philadelphia","2020-11-12T03:35:20Z",23,0
"LaVar Burton","Philadelphia","2020-11-12T03:35:20Z",24,0
"Chris Stapleton","Philadelphia","2020-11-12T03:35:20Z",25,0
"Ronald Klain","Philadelphia","2020-11-12T03:35:20Z",26,0
"So YouTube","Philadelphia","2020-11-12T03:35:20Z",27,123206
"Sonny Gray","Philadelphia","2020-11-12T03:35:20Z",28,0
"Fenix","Philadelphia","2020-11-12T03:35:20Z",29,0
"Bauer","Philadelphia","2020-11-12T03:35:20Z",30,23475
"Ball State","Philadelphia","2020-11-12T03:35:20Z",31,0
"Penta","Philadelphia","2020-11-12T03:35:20Z",32,0
"The Bones","Philadelphia","2020-11-12T03:35:20Z",33,0
"RIP MO3","Philadelphia","2020-11-12T03:35:20Z",34,34653
"Damn YouTube","Philadelphia","2020-11-12T03:35:20Z",35,0
"them 11s","Philadelphia","2020-11-12T03:35:20Z",36,0
"White House Chief of Staff","Philadelphia","2020-11-12T03:35:20Z",37,34626
"In the Ghetto","Philadelphia","2020-11-12T03:35:20Z",38,0
"jaden jeong","Philadelphia","2020-11-12T03:35:20Z",39,0
"New Right","Philadelphia","2020-11-12T03:35:20Z",40,42642
"youtubetv","Philadelphia","2020-11-12T03:35:20Z",41,0
"Congratulations Ron","Philadelphia","2020-11-12T03:35:20Z",42,0
"Gargano","Philadelphia","2020-11-12T03:35:20Z",43,0
"#ChicagoFire","Philadelphia","2020-11-12T03:35:20Z",44,0
"#WWENXT","Philadelphia","2020-11-12T03:35:20Z",45,16305
"#ChicagoMed","Philadelphia","2020-11-12T03:35:20Z",46,0
"#BTSMusicInnovator","Philadelphia","2020-11-12T03:35:20Z",47,155777
"#TrumpIsPathetic","Philadelphia","2020-11-12T03:35:20Z",48,19174
"#SistasOnBET","Philadelphia","2020-11-12T03:35:20Z",49,0
"#wilburinabath","Philadelphia","2020-11-12T03:35:20Z",50,0
"#RHOSLC","Philadelphia","2020-11-12T14:19:40Z",1,22295
"Harden","Philadelphia","2020-11-12T14:19:40Z",2,59685
"#themasters","Philadelphia","2020-11-12T14:19:40Z",3,30259
"#PlayStation5","Philadelphia","2020-11-12T14:19:40Z",4,64396
"Walmart","Philadelphia","2020-11-12T14:19:40Z",5,59022
"#TrumpIsPathetic","Philadelphia","2020-11-12T14:19:40Z",6,22122
"#ThursdayThoughts","Philadelphia","2020-11-12T14:19:40Z",7,28645
"Happy Founders","Philadelphia","2020-11-12T14:19:40Z",8,0
"Doctors Without Borders","Philadelphia","2020-11-12T14:19:40Z",9,0
"Happy Friday Eve","Philadelphia","2020-11-12T14:19:40Z",10,0
"RIP Coach","Philadelphia","2020-11-12T14:19:40Z",11,0
"Rawlings","Philadelphia","2020-11-12T14:19:40Z",12,48508
"Denzel","Philadelphia","2020-11-12T14:19:40Z",13,10170
"Karl Rove","Philadelphia","2020-11-12T14:19:40Z",14,35540
"Thankful Thursday","Philadelphia","2020-11-12T14:19:40Z",15,0
"Between Two Ferns","Philadelphia","2020-11-12T14:19:40Z",16,0
"Best Buy","Philadelphia","2020-11-12T14:19:40Z",17,29419
"Jiminy Glick","Philadelphia","2020-11-12T14:19:40Z",18,0
"DO SOMETHING","Philadelphia","2020-11-12T14:19:40Z",19,184175
"Cold War","Philadelphia","2020-11-12T14:19:40Z",20,35058
"Louis DeJoy","Philadelphia","2020-11-12T14:19:40Z",21,13635
"Nestor","Philadelphia","2020-11-12T14:19:40Z",22,29353
"Spain","Philadelphia","2020-11-12T14:19:40Z",23,65375
"White House Press Secretary","Philadelphia","2020-11-12T14:19:40Z",24,0
"Flash Flood Warning","Philadelphia","2020-11-12T14:19:40Z",25,0
"Cedar Key","Philadelphia","2020-11-12T14:19:40Z",26,0
"Neil Young","Philadelphia","2020-11-12T14:19:40Z",27,0
"Vern","Philadelphia","2020-11-12T14:19:40Z",28,0
"Mason McHorse","Philadelphia","2020-11-12T14:19:40Z",29,0
"Sandy Lyle","Philadelphia","2020-11-12T14:19:40Z",30,0
"Naples","Philadelphia","2020-11-12T14:19:40Z",31,0
"Chris Brown","Philadelphia","2020-11-12T14:19:40Z",32,24226
"Thirsty Thursday","Philadelphia","2020-11-12T14:19:40Z",33,0
"Augusta National","Philadelphia","2020-11-12T14:19:40Z",34,0
"My PS5","Philadelphia","2020-11-12T14:19:40Z",35,49122
"MovieBob","Philadelphia","2020-11-12T14:19:40Z",36,0
"LaVar Burton","Philadelphia","2020-11-12T14:19:40Z",37,0
"i-85","Philadelphia","2020-11-12T14:19:40Z",38,13679
"D'Angelo","Philadelphia","2020-11-12T14:19:40Z",39,0
"Toledo","Philadelphia","2020-11-12T14:19:40Z",40,15444
"Lankford","Philadelphia","2020-11-12T14:19:40Z",41,26055
"Geraldo","Philadelphia","2020-11-12T14:19:40Z",42,0
"TOUCH ME","Philadelphia","2020-11-12T14:19:40Z",43,26916
"Theater","Philadelphia","2020-11-12T14:19:40Z",44,44003
"Ryan Gosling","Philadelphia","2020-11-12T14:19:40Z",45,0
"Tiffany","Philadelphia","2020-11-12T14:19:40Z",46,21090
"Picasso","Philadelphia","2020-11-12T14:19:40Z",47,0
"Tropical Storm Eta","Philadelphia","2020-11-12T14:19:40Z",48,10724
"Pharrell","Philadelphia","2020-11-12T14:19:40Z",49,0
"The PS5","Philadelphia","2020-11-12T14:19:40Z",50,152543
"Walmart","Houston","2020-11-12T18:09:51Z",1,101016
"Masters","Houston","2020-11-12T18:09:51Z",2,75424
"#PS5Launch","Houston","2020-11-12T18:09:51Z",3,0
"Golden Goose","Houston","2020-11-12T18:09:51Z",4,40552
"Happy Founders","Houston","2020-11-12T18:09:51Z",5,0
"Cold War","Houston","2020-11-12T18:09:51Z",6,45245
"#ThursdayMotivation","Houston","2020-11-12T18:09:51Z",7,27132
"Doctors Without Borders","Houston","2020-11-12T18:09:51Z",8,33196
"OANN","Houston","2020-11-12T18:09:51Z",9,313942
"#WeLostTheSummer","Houston","2020-11-12T18:09:51Z",10,193627
"Dominion","Houston","2020-11-12T18:09:51Z",11,692111
"PlayStation","Houston","2020-11-12T18:09:51Z",12,313067
"Hornets","Houston","2020-11-12T18:09:51Z",13,15187
"billie","Houston","2020-11-12T18:09:51Z",14,71739
"Abel","Houston","2020-11-12T18:09:51Z",15,52452
"No PS5","Houston","2020-11-12T18:09:51Z",16,39039
"#GreysAnatomy","Houston","2020-11-12T18:09:51Z",17,16697
"DMCA","Houston","2020-11-12T18:09:51Z",18,17316
"Jurassic Park","Houston","2020-11-12T18:09:51Z",19,0
"SNKRS","Houston","2020-11-12T18:09:51Z",20,13719
"Deutsche Bank","Houston","2020-11-12T18:09:51Z",21,13503
"#GoSpursGo","Houston","2020-11-12T18:09:51Z",22,0
"Spider-Man","Houston","2020-11-12T18:09:51Z",23,43092
"Kyler","Houston","2020-11-12T18:09:51Z",24,0
"GameStop","Houston","2020-11-12T18:09:51Z",25,26135
"Spain","Houston","2020-11-12T18:09:51Z",26,67530
"Chris Brown","Houston","2020-11-12T18:09:51Z",27,24446
"Happy Anniversary","Houston","2020-11-12T18:09:51Z",28,35434
"Bryson","Houston","2020-11-12T18:09:51Z",29,15764
"The Weeknd","Houston","2020-11-12T18:09:51Z",30,28141
"Corey Lewandowski","Houston","2020-11-12T18:09:51Z",31,14046
"Chachi","Houston","2020-11-12T18:09:51Z",32,0
"Staten Island","Houston","2020-11-12T18:09:51Z",33,12354
"Oladipo","Houston","2020-11-12T18:09:51Z",34,0
"New Philadelphia","Houston","2020-11-12T18:09:51Z",35,0
"Too Deep for the Intro","Houston","2020-11-12T18:09:51Z",36,0
"Kroos","Houston","2020-11-12T18:09:51Z",37,33152
"Tiger Woods","Houston","2020-11-12T18:09:51Z",38,0
"Big Jim","Houston","2020-11-12T18:09:51Z",39,32777
"Tomorrow is Friday the 13th","Houston","2020-11-12T18:09:51Z",40,0
"Lee Westwood","Houston","2020-11-12T18:09:51Z",41,0
"Had the ps5","Houston","2020-11-12T18:09:51Z",42,0
"Naples","Houston","2020-11-12T18:09:51Z",43,24405
"DeChambeau","Houston","2020-11-12T18:09:51Z",44,0
"Batum","Houston","2020-11-12T18:09:51Z",45,0
"Hobby Lobby","Houston","2020-11-12T18:09:51Z",46,0
"Blinding Lights","Houston","2020-11-12T18:09:51Z",47,0
"lake placid","Houston","2020-11-12T18:09:51Z",48,0
"Costco","Houston","2020-11-12T18:09:51Z",49,0
"Yadi","Houston","2020-11-12T18:09:51Z",50,0
"#RHOSLC","Philadelphia","2020-11-12T13:49:40Z",1,22213
"Harden","Philadelphia","2020-11-12T13:49:40Z",2,60900
"#themasters","Philadelphia","2020-11-12T13:49:40Z",3,30656
"#PlayStation5","Philadelphia","2020-11-12T13:49:40Z",4,63855
"Walmart","Philadelphia","2020-11-12T13:49:40Z",5,58898
"#ThursdayThoughts","Philadelphia","2020-11-12T13:49:40Z",6,26616
"Big Jim","Philadelphia","2020-11-12T13:49:40Z",7,11314
"Happy Founders","Philadelphia","2020-11-12T13:49:40Z",8,0
"#ImSoDoneWith","Philadelphia","2020-11-12T13:49:40Z",9,0
"Happy Friday Eve","Philadelphia","2020-11-12T13:49:40Z",10,0
"Rawlings","Philadelphia","2020-11-12T13:49:40Z",11,37691
"Thankful Thursday","Philadelphia","2020-11-12T13:49:40Z",12,0
"Denzel","Philadelphia","2020-11-12T13:49:40Z",13,0
"Masters Thursday","Philadelphia","2020-11-12T13:49:40Z",14,0
"Karl Rove","Philadelphia","2020-11-12T13:49:40Z",15,34127
"Best Buy","Philadelphia","2020-11-12T13:49:40Z",16,29011
"Nestor","Philadelphia","2020-11-12T13:49:40Z",17,29256
"Doctors Without Borders","Philadelphia","2020-11-12T13:49:40Z",18,0
"Louis DeJoy","Philadelphia","2020-11-12T13:49:40Z",19,13136
"Cedar Key","Philadelphia","2020-11-12T13:49:40Z",20,0
"Flash Flood Warning","Philadelphia","2020-11-12T13:49:40Z",21,0
"Between Two Ferns","Philadelphia","2020-11-12T13:49:40Z",22,0
"Chris Brown","Philadelphia","2020-11-12T13:49:40Z",23,24905
"Target","Philadelphia","2020-11-12T13:49:40Z",24,168751
"Vern","Philadelphia","2020-11-12T13:49:40Z",25,0
"Jiminy Glick","Philadelphia","2020-11-12T13:49:40Z",26,0
"Sigma Gamma Rho","Philadelphia","2020-11-12T13:49:40Z",27,0
"Lankford","Philadelphia","2020-11-12T13:49:40Z",28,24825
"Neil Young","Philadelphia","2020-11-12T13:49:40Z",29,0
"Augusta National","Philadelphia","2020-11-12T13:49:40Z",30,0
"D'Angelo","Philadelphia","2020-11-12T13:49:40Z",31,0
"Ron Klain","Philadelphia","2020-11-12T13:49:40Z",32,92758
"Miles Morales","Philadelphia","2020-11-12T13:49:40Z",33,41185
"Tiffany","Philadelphia","2020-11-12T13:49:40Z",34,21352
"Moviebob","Philadelphia","2020-11-12T13:49:40Z",35,0
"Toledo","Philadelphia","2020-11-12T13:49:40Z",36,15738
"Theater","Philadelphia","2020-11-12T13:49:40Z",37,43691
"Ron Johnson","Philadelphia","2020-11-12T13:49:40Z",38,0
"Geraldo","Philadelphia","2020-11-12T13:49:40Z",39,0
"My PS5","Philadelphia","2020-11-12T13:49:40Z",40,49034
"No PS5","Philadelphia","2020-11-12T13:49:40Z",41,40442
"LaVar Burton","Philadelphia","2020-11-12T13:49:40Z",42,0
"Tropical Storm Eta","Philadelphia","2020-11-12T13:49:40Z",43,10939
"Dr Pepper","Philadelphia","2020-11-12T13:49:40Z",44,0
"mark lee","Philadelphia","2020-11-12T13:49:40Z",45,19712
"Jeffrey Toobin","Philadelphia","2020-11-12T13:49:40Z",46,28116
"Ryan Gosling","Philadelphia","2020-11-12T13:49:40Z",47,0
"Tiger Woods","Philadelphia","2020-11-12T13:49:40Z",48,0
"Ashe","Philadelphia","2020-11-12T13:49:40Z",49,27330
"Bryson","Philadelphia","2020-11-12T13:49:40Z",50,0
"Walmart","Philadelphia","2020-11-12T18:09:51Z",1,101016
"New Philadelphia","Philadelphia","2020-11-12T18:09:51Z",2,0
"Thanksgiving","Philadelphia","2020-11-12T18:09:51Z",3,144510
"Bryson","Philadelphia","2020-11-12T18:09:51Z",4,15792
"#ThursdayThoughts","Philadelphia","2020-11-12T18:09:51Z",5,43537
"Staten Island","Philadelphia","2020-11-12T18:09:51Z",6,12370
"#PS5Launch","Philadelphia","2020-11-12T18:09:51Z",7,0
"Masters","Philadelphia","2020-11-12T18:09:51Z",8,75518
"PlayStation","Philadelphia","2020-11-12T18:09:51Z",9,313337
"Cold War","Philadelphia","2020-11-12T18:09:51Z",10,45245
"#WearAMask","Philadelphia","2020-11-12T18:09:51Z",11,12560
"Spider-Man","Philadelphia","2020-11-12T18:09:51Z",12,43054
"Sheetz","Philadelphia","2020-11-12T18:09:51Z",13,0
"Golden Goose","Philadelphia","2020-11-12T18:09:51Z",14,40552
"The Weeknd","Philadelphia","2020-11-12T18:09:51Z",15,28011
"Corey Lewandowski","Philadelphia","2020-11-12T18:09:51Z",16,14046
"Doctors Without Borders","Philadelphia","2020-11-12T18:09:51Z",17,33196
"OANN","Philadelphia","2020-11-12T18:09:51Z",18,309771
"#WandaVision","Philadelphia","2020-11-12T18:09:51Z",19,0
"Chachi","Philadelphia","2020-11-12T18:09:51Z",20,0
"#WeLostTheSummer","Philadelphia","2020-11-12T18:09:51Z",21,193776
"Hornets","Philadelphia","2020-11-12T18:09:51Z",22,15187
"Happy Founders","Philadelphia","2020-11-12T18:09:51Z",23,0
"Abel","Philadelphia","2020-11-12T18:09:51Z",24,52452
"Jurassic Park","Philadelphia","2020-11-12T18:09:51Z",25,0
"Oladipo","Philadelphia","2020-11-12T18:09:51Z",26,0
"DMCA","Philadelphia","2020-11-12T18:09:51Z",27,17299
"Dominion","Philadelphia","2020-11-12T18:09:51Z",28,692111
"Too Deep for the Intro","Philadelphia","2020-11-12T18:09:51Z",29,0
"Kroos","Philadelphia","2020-11-12T18:09:51Z",30,33152
"Tiger Woods","Philadelphia","2020-11-12T18:09:51Z",31,0
"Big Jim","Philadelphia","2020-11-12T18:09:51Z",32,32777
"Tomorrow is Friday the 13th","Philadelphia","2020-11-12T18:09:51Z",33,0
"Lee Westwood","Philadelphia","2020-11-12T18:09:51Z",34,0
"Had the ps5","Philadelphia","2020-11-12T18:09:51Z",35,0
"Naples","Philadelphia","2020-11-12T18:09:51Z",36,24405
"billie","Philadelphia","2020-11-12T18:09:51Z",37,71739
"Batum","Philadelphia","2020-11-12T18:09:51Z",38,0
"Hobby Lobby","Philadelphia","2020-11-12T18:09:51Z",39,0
"Deutsche Bank","Philadelphia","2020-11-12T18:09:51Z",40,13526
"Blinding Lights","Philadelphia","2020-11-12T18:09:51Z",41,0
"Lake Placid","Philadelphia","2020-11-12T18:09:51Z",42,0
"Costco","Philadelphia","2020-11-12T18:09:51Z",43,0
"Yadi","Philadelphia","2020-11-12T18:09:51Z",44,0
"Miles Morales","Philadelphia","2020-11-12T18:09:51Z",45,37072
"CAPTCHA","Philadelphia","2020-11-12T18:09:51Z",46,0
"Spain","Philadelphia","2020-11-12T18:09:51Z",47,67530
"StockX","Philadelphia","2020-11-12T18:09:51Z",48,0
"Molina","Philadelphia","2020-11-12T18:09:51Z",49,14365
"Between Two Ferns","Philadelphia","2020-11-12T18:09:51Z",50,0
"#RHOSLC","Houston","2020-11-12T14:39:41Z",1,22453
"Chris Brown","Houston","2020-11-12T14:39:41Z",2,24620
"Russ","Houston","2020-11-12T14:39:41Z",3,42912
"Target","Houston","2020-11-12T14:39:41Z",4,168002
